species,production_system,group,age_group,sex,year,ahle_component,cause,mean,sd,lower95,upper95,region,disease,disease_proportion,exchg_rate_lcuperusdol,mean_usd,lower95_usd,upper95_usd,sd_usd
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2017,Mortality,Infectious,9635125602.16245,969687485.371935,7734538130.833458,11535713073.491444,National,Pathogen B,0.25,23.8661044574125,403715890.0127878,324080460.8324427,483351319.193133,40630321.01038017
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2017,Mortality,Infectious,5781075361.29747,581812491.223161,4640722878.500074,6921427844.094866,National,Pathogen C,0.15,23.8661044574125,242229534.0076727,194448276.4994656,290010791.51587975,24378192.606228106
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2017,Mortality,Infectious,3854050240.8649807,387874994.148774,3093815252.3333836,4614285229.396578,National,Pathogen D,0.1,23.8661044574125,161486356.00511515,129632184.33297709,193340527.67725322,16252128.40415207
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2017,Mortality,Non-infectious,11407724696.7513,1413954138.006885,8636374586.257807,14179074807.244795,National,Condition A,0.5,23.8661044574125,477988551.38288856,361867794.6234942,594109308.1422828,59245284.06091549
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2017,Mortality,Non-infectious,5703862348.37565,706977069.0034425,4318187293.128903,7089537403.622397,National,Condition B,0.25,23.8661044574125,238994275.69144428,180933897.3117471,297054654.0711414,29622642.030457746
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2017,Mortality,Non-infectious,3422317409.02539,424186241.4020655,2590912375.8773417,4253722442.1734385,National,Condition C,0.15,23.8661044574125,143396565.41486657,108560338.38704826,178232792.4426849,17773585.21827465
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2017,Mortality,Non-infectious,2281544939.3502603,282790827.601377,1727274917.2515612,2835814961.4489594,National,Condition D,0.1,23.8661044574125,95597710.27657771,72373558.92469883,118821861.6284566,11849056.812183099
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2017,Production loss,External,479762394.3181015,739500925.57915,-969659419.8170325,1929184208.4532356,National,Cause A,0.5,23.8661044574125,20102249.831940778,-40629145.05160765,80833644.71548922,30985405.55283083
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2017,Production loss,External,239881197.15905076,369750462.789575,-484829709.9085162,964592104.2266178,National,Cause B,0.25,23.8661044574125,10051124.915970389,-20314572.525803827,40416822.35774461,15492702.776415415
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2017,Production loss,External,143928718.29543045,221850277.67374498,-290897825.9451097,578755262.5359706,National,Cause C,0.15,23.8661044574125,6030674.949582233,-12188743.515482295,24250093.41464676,9295621.66584925
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2017,Production loss,External,95952478.86362031,147900185.11583,-193931883.96340647,385836841.6906471,National,Cause D,0.1,23.8661044574125,4020449.966388156,-8125829.01032153,16166728.943097843,6197081.110566167
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2017,Production loss,Infectious,1005348815.31552,1553247771.017555,-2039016815.878888,4049714446.5099277,National,Pathogen A,0.5,23.8661044574125,42124546.01082884,-85435678.01428925,169684770.0359469,65081746.95159086
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2017,Production loss,Infectious,502674407.65776,776623885.5087775,-1019508407.939444,2024857223.2549639,National,Pathogen B,0.25,23.8661044574125,21062273.00541442,-42717839.00714462,84842385.01797345,32540873.47579543
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2017,Production loss,Infectious,301604644.594656,465974331.3052665,-611705044.7636664,1214914333.9529784,National,Pathogen C,0.15,23.8661044574125,12637363.80324865,-25630703.404286776,50905431.010784075,19524524.08547726
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2017,Production loss,Infectious,201069763.06310403,310649554.203511,-407803363.17577755,809942889.3019856,National,Pathogen D,0.1,23.8661044574125,8424909.202165768,-17087135.60285785,33936954.007189386,13016349.39031817
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2017,Production loss,Non-infectious,704342671.58973,1085918406.84042,-1424057405.8174932,2832742748.996953,National,Condition A,0.5,23.8661044574125,29512259.650358245,-59668615.30999457,118693134.61071105,45500446.40834327
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2017,Production loss,Non-infectious,352171335.794865,542959203.42021,-712028702.9087466,1416371374.4984765,National,Condition B,0.25,23.8661044574125,14756129.825179122,-29834307.654997285,59346567.30535553,22750223.204171635
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2017,Production loss,Non-infectious,211302801.476919,325775522.052126,-427217221.7452479,849822824.699086,National,Condition C,0.15,23.8661044574125,8853677.895107474,-17900584.592998367,35607940.38321332,13650133.922502981
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2017,Production loss,Non-infectious,140868534.31794602,217183681.368084,-284811481.16349864,566548549.7993907,National,Condition D,0.1,23.8661044574125,5902451.93007165,-11933723.061998915,23738626.922142215,9100089.281668656
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Health cost,External,61643.30925761784,256718.67748597093,-441525.29861488513,564811.9171301208,National,Cause A,0.5,27.4293865941667,2247.345526521081,-16096.79812193768,20591.48917497984,9359.256963499369
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Health cost,External,30821.65462880892,128359.33874298546,-220762.64930744257,282405.9585650604,National,Cause B,0.25,27.4293865941667,1123.6727632605405,-8048.39906096884,10295.74458748992,4679.628481749684
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Health cost,External,18492.99277728535,77015.60324579128,-132457.58958446558,169443.57513903626,National,Cause C,0.15,27.4293865941667,674.2036579563243,-4829.039436581305,6177.446752493953,2807.7770890498105
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Health cost,External,12328.661851523568,51343.7354971942,-88305.05972297705,112962.3834260242,National,Cause D,0.1,27.4293865941667,449.46910530421616,-3219.3596243875368,4118.297834995969,1871.8513926998744
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Health cost,Infectious,61643.30925761784,256718.67748597093,-441525.29861488513,564811.9171301208,National,Pathogen A,0.5,27.4293865941667,2247.345526521081,-16096.79812193768,20591.48917497984,9359.256963499369
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Health cost,Infectious,30821.65462880892,128359.33874298546,-220762.64930744257,282405.9585650604,National,Pathogen B,0.25,27.4293865941667,1123.6727632605405,-8048.39906096884,10295.74458748992,4679.628481749684
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Health cost,Infectious,18492.99277728535,77015.60324579128,-132457.58958446558,169443.57513903626,National,Pathogen C,0.15,27.4293865941667,674.2036579563243,-4829.039436581305,6177.446752493953,2807.7770890498105
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Health cost,Infectious,12328.661851523568,51343.7354971942,-88305.05972297705,112962.3834260242,National,Pathogen D,0.1,27.4293865941667,449.46910530421616,-3219.3596243875368,4118.297834995969,1871.8513926998744
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Health cost,Non-infectious,61643.30925761784,256718.67748597093,-441525.29861488513,564811.9171301208,National,Condition A,0.5,27.4293865941667,2247.345526521081,-16096.79812193768,20591.48917497984,9359.256963499369
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Health cost,Non-infectious,30821.65462880892,128359.33874298546,-220762.64930744257,282405.9585650604,National,Condition B,0.25,27.4293865941667,1123.6727632605405,-8048.39906096884,10295.74458748992,4679.628481749684
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Health cost,Non-infectious,18492.99277728535,77015.60324579128,-132457.58958446558,169443.57513903626,National,Condition C,0.15,27.4293865941667,674.2036579563243,-4829.039436581305,6177.446752493953,2807.7770890498105
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Health cost,Non-infectious,12328.661851523568,51343.7354971942,-88305.05972297705,112962.3834260242,National,Condition D,0.1,27.4293865941667,449.46910530421616,-3219.3596243875368,4118.297834995969,1871.8513926998744
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Mortality,External,10726353151.6235,1605461199.01612,7579649201.551906,13873057101.695095,National,Cause A,0.5,27.4293865941667,391053336.7124087,276333164.63459814,505773508.7902193,58530700.039699286
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Mortality,External,5363176575.81175,802730599.50806,3789824600.775953,6936528550.847548,National,Cause B,0.25,27.4293865941667,195526668.35620436,138166582.31729907,252886754.39510965,29265350.019849643
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Mortality,External,3217905945.48705,481638359.70483595,2273894760.4655714,4161917130.5085287,National,Cause C,0.15,27.4293865941667,117316001.01372261,82899949.39037943,151732052.6370658,17559210.011909783
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Mortality,External,2145270630.3247004,321092239.803224,1515929840.3103814,2774611420.3390193,National,Cause D,0.1,27.4293865941667,78210667.34248175,55266632.92691963,101154701.75804387,11706140.007939858
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Mortality,Infectious,20233763764.54115,2036343719.281065,16242530074.750261,24224997454.332035,National,Pathogen A,0.5,27.4293865941667,737667380.7515689,592157976.9561634,883176784.5469745,74239491.7323498
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Mortality,Infectious,10116881882.270575,1018171859.6405325,8121265037.375131,12112498727.166018,National,Pathogen B,0.25,27.4293865941667,368833690.37578446,296078988.4780817,441588392.27348727,37119745.8661749
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Mortality,Infectious,6070129129.362345,610903115.7843195,4872759022.425078,7267499236.299611,National,Pathogen C,0.15,27.4293865941667,221300214.2254707,177647393.086849,264953035.36409238,22271847.519704938
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Mortality,Infectious,4046752752.90823,407268743.85621303,3248506014.9500523,4844999490.866407,National,Pathogen D,0.1,27.4293865941667,147533476.1503138,118431595.39123267,176635356.90939492,14847898.34646996
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Mortality,Non-infectious,11978110931.5889,1484651844.90723,9068193315.570728,14888028547.60707,National,Condition A,0.5,27.4293865941667,436688982.83479065,330601389.29607797,542776576.3735033,54126323.23403707
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Mortality,Non-infectious,5989055465.79445,742325922.453615,4534096657.785364,7444014273.803535,National,Condition B,0.25,27.4293865941667,218344491.41739532,165300694.64803898,271388288.18675166,27063161.617018536
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Mortality,Non-infectious,3593433279.47667,445395553.4721689,2720457994.671219,4466408564.282121,National,Condition C,0.15,27.4293865941667,131006694.8504372,99180416.78882341,162832972.912051,16237896.970211118
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Mortality,Non-infectious,2395622186.31778,296930368.981446,1813638663.1141458,2977605709.5214143,National,Condition D,0.1,27.4293865941667,87337796.56695813,66120277.8592156,108555315.27470067,10825264.646807414
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Production loss,External,503750514.034005,776475971.85811,-1018142390.8078907,2025643418.8759005,National,Cause A,0.5,27.4293865941667,18365358.34677162,-37118671.5135808,73849388.20712404,28308178.500179805
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Production loss,External,251875257.0170025,388237985.929055,-509071195.4039453,1012821709.4379503,National,Cause B,0.25,27.4293865941667,9182679.17338581,-18559335.7567904,36924694.10356202,14154089.250089902
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Production loss,External,151125154.2102015,232942791.55743298,-305442717.24236715,607693025.6627702,National,Cause C,0.15,27.4293865941667,5509607.504031486,-11135601.45407424,22154816.46213721,8492453.550053941
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Production loss,External,100750102.806801,155295194.371622,-203628478.16157806,405128683.7751801,National,Cause D,0.1,27.4293865941667,3673071.669354324,-7423734.302716157,14769877.641424807,5661635.700035961
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Production loss,Infectious,1055616256.0813,1630910159.568435,-2140967656.6728323,4252200168.835432,National,Pathogen A,0.5,27.4293865941667,38484865.582294635,-78053792.75700402,155023523.9215933,59458499.15270341
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Production loss,Infectious,527808128.04065,815455079.7842175,-1070483828.3364161,2126100084.417716,National,Pathogen B,0.25,27.4293865941667,19242432.791147318,-39026896.37850201,77511761.96079665,29729249.576351706
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Production loss,Infectious,316684876.82439,489273047.8705305,-642290297.0018497,1275660050.6506298,National,Pathogen C,0.15,27.4293865941667,11545459.674688391,-23416137.82710121,46507057.17647799,17837549.745811023
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Production loss,Infectious,211123251.21626002,326182031.91368705,-428193531.33456653,850440033.7670865,National,Pathogen D,0.1,27.4293865941667,7696973.116458928,-15610758.551400809,31004704.784318663,11891699.830540683
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Production loss,Non-infectious,739559805.169215,1140214327.18244,-1495260276.1083677,2974379886.4467974,National,Condition A,0.5,27.4293865941667,26962316.588096585,-54513077.46073909,108437710.63693225,41569078.59634473
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Production loss,Non-infectious,369779902.5846075,570107163.59122,-747630138.0541838,1487189943.2233987,National,Condition B,0.25,27.4293865941667,13481158.294048293,-27256538.730369546,54218855.31846613,20784539.298172366
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Production loss,Non-infectious,221867941.55076447,342064298.154732,-448578082.83251023,892313965.9340391,National,Condition C,0.15,27.4293865941667,8088694.976428975,-16353923.238221724,32531313.191079672,12470723.578903418
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2018,Production loss,Non-infectious,147911961.033843,228042865.43648803,-299052055.2216735,594875977.2893596,National,Condition D,0.1,27.4293865941667,5392463.317619318,-10902615.492147816,21687542.127386454,8313815.719268947
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Health cost,External,64725.47472050041,269554.6113602695,-463601.56354562775,593052.5129866286,National,Cause A,0.5,29.06975,2226.557666319814,-15947.903354711609,20401.018687351236,9272.684194403788
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Health cost,External,32362.737360250205,134777.30568013474,-231800.78177281388,296526.2564933143,National,Cause B,0.25,29.06975,1113.278833159907,-7973.951677355804,10200.509343675618,4636.342097201894
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Health cost,External,19417.642416150124,80866.38340808084,-139080.46906368833,177915.7538959886,National,Cause C,0.15,29.06975,667.9672998959442,-4784.371006413483,6120.305606205372,2781.805258321136
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Health cost,External,12945.094944100083,53910.922272053904,-92720.31270912556,118610.50259732573,National,Cause D,0.1,29.06975,445.3115332639628,-3189.580670942322,4080.2037374702477,1854.5368388807576
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Health cost,Infectious,64725.47472050041,269554.6113602695,-463601.56354562775,593052.5129866286,National,Pathogen A,0.5,29.06975,2226.557666319814,-15947.903354711609,20401.018687351236,9272.684194403788
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Health cost,Infectious,32362.737360250205,134777.30568013474,-231800.78177281388,296526.2564933143,National,Pathogen B,0.25,29.06975,1113.278833159907,-7973.951677355804,10200.509343675618,4636.342097201894
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Health cost,Infectious,19417.642416150124,80866.38340808084,-139080.46906368833,177915.7538959886,National,Pathogen C,0.15,29.06975,667.9672998959442,-4784.371006413483,6120.305606205372,2781.805258321136
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Health cost,Infectious,12945.094944100083,53910.922272053904,-92720.31270912556,118610.50259732573,National,Pathogen D,0.1,29.06975,445.3115332639628,-3189.580670942322,4080.2037374702477,1854.5368388807576
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Health cost,Non-infectious,64725.47472050041,269554.6113602695,-463601.56354562775,593052.5129866286,National,Condition A,0.5,29.06975,2226.557666319814,-15947.903354711609,20401.018687351236,9272.684194403788
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Health cost,Non-infectious,32362.737360250205,134777.30568013474,-231800.78177281388,296526.2564933143,National,Condition B,0.25,29.06975,1113.278833159907,-7973.951677355804,10200.509343675618,4636.342097201894
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Health cost,Non-infectious,19417.642416150124,80866.38340808084,-139080.46906368833,177915.7538959886,National,Condition C,0.15,29.06975,667.9672998959442,-4784.371006413483,6120.305606205372,2781.805258321136
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Health cost,Non-infectious,12945.094944100083,53910.922272053904,-92720.31270912556,118610.50259732573,National,Condition D,0.1,29.06975,445.3115332639628,-3189.580670942322,4080.2037374702477,1854.5368388807576
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Mortality,External,11262670809.20465,1685734258.966925,7958631661.629478,14566709956.779823,National,Cause A,0.5,29.06975,387436108.298305,273777093.4263101,501095123.1702998,57989293.3020382
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Mortality,External,5631335404.602325,842867129.4834625,3979315830.814739,7283354978.389912,National,Cause B,0.25,29.06975,193718054.1491525,136888546.71315506,250547561.5851499,28994646.6510191
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Mortality,External,3378801242.761395,505720277.6900775,2387589498.488843,4370012987.033947,National,Cause C,0.15,29.06975,116230832.48949148,82133128.02789302,150328536.95108995,17396787.99061146
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Mortality,External,2252534161.8409305,337146851.793385,1591726332.3258958,2913341991.355965,National,Cause D,0.1,29.06975,77487221.65966101,54755418.685262024,100219024.63405998,11597858.660407642
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Mortality,Infectious,21245451952.7682,2138160905.24512,17054656578.487764,25436247327.048634,National,Pathogen A,0.5,29.06975,730843985.6816175,586680538.308302,875007433.0549328,73552779.2720997
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Mortality,Infectious,10622725976.3841,1069080452.62256,8527328289.243882,12718123663.524317,National,Pathogen B,0.25,29.06975,365421992.84080875,293340269.154151,437503716.5274664,36776389.63604985
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Mortality,Infectious,6373635585.83046,641448271.573536,5116396973.5463295,7630874198.11459,National,Pathogen C,0.15,29.06975,219253195.70448524,176004161.49249065,262502229.91647986,22065833.78162991
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Mortality,Infectious,4249090390.5536404,427632181.04902405,3410931315.697553,5087249465.409727,National,Pathogen D,0.1,29.06975,146168797.1363235,117336107.66166043,175001486.6109866,14710555.854419941
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Mortality,Non-infectious,12577016478.16835,1558884437.15259,9521602981.349274,15632429974.987427,National,Condition A,0.5,29.06975,432649626.43876714,327543339.0844185,537755913.7931157,53625656.81344319
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Mortality,Non-infectious,6288508239.084175,779442218.576295,4760801490.674637,7816214987.493713,National,Condition B,0.25,29.06975,216324813.21938357,163771669.54220924,268877956.89655787,26812828.406721596
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Mortality,Non-infectious,3773104943.450505,467665331.14577705,2856480894.404782,4689728992.496227,National,Condition C,0.15,29.06975,129794887.93163013,98263001.72532554,161326774.1379347,16087697.044032957
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Mortality,Non-infectious,2515403295.6336703,311776887.43051803,1904320596.269855,3126485994.9974856,National,Condition D,0.1,29.06975,86529925.28775343,65508667.816883706,107551182.75862317,10725131.362688638
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Production loss,External,528938039.73571,815299770.451015,-1069049510.3482794,2126925589.8196993,National,Cause A,0.5,29.06975,18195479.484196115,-36775325.22117595,73166284.18956818,28046328.931312278
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Production loss,External,264469019.867855,407649885.2255075,-534524755.1741397,1063462794.9098496,National,Cause B,0.25,29.06975,9097739.742098058,-18387662.610587973,36583142.09478409,14023164.465656139
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Production loss,External,158681411.920713,244589931.1353045,-320714853.10448384,638077676.9459099,National,Cause C,0.15,29.06975,5458643.845258835,-11032597.566352785,21949885.256870452,8413898.679393683
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Production loss,External,105787607.947142,163059954.09020302,-213809902.0696559,425385117.9639399,National,Cause D,0.1,29.06975,3639095.8968392233,-7355065.044235189,14633256.837913636,5609265.786262455
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Production loss,Infectious,1108397068.885365,1712455667.546855,-2248016039.5064707,4464810177.277201,National,Pathogen A,0.5,29.06975,38128882.04698578,-77331798.15810148,153589562.25207305,58908510.308717996
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Production loss,Infectious,554198534.4426825,856227833.7734275,-1124008019.7532353,2232405088.6386003,National,Pathogen B,0.25,29.06975,19064441.02349289,-38665899.07905074,76794781.12603652,29454255.154358998
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Production loss,Infectious,332519120.6656095,513736700.26405644,-674404811.8519411,1339443053.18316,National,Pathogen C,0.15,29.06975,11438664.614095734,-23199539.447430443,46076868.67562191,17672553.0926154
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Production loss,Infectious,221679413.77707303,342491133.50937104,-449603207.90129423,892962035.4554403,National,Pathogen D,0.1,29.06975,7625776.409397158,-15466359.631620301,30717912.450414617,11781702.0617436
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Production loss,Non-infectious,776537795.427675,1197225043.541565,-1570023289.9137924,3123098880.769142,National,Condition A,0.5,29.06975,26712916.190461736,-54008833.57833461,107434665.95925806,41184566.20856956
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Production loss,Non-infectious,388268897.7138375,598612521.7707825,-785011644.9568962,1561549440.384571,National,Condition B,0.25,29.06975,13356458.095230868,-27004416.789167304,53717332.97962903,20592283.10428478
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Production loss,Non-infectious,232961338.62830248,359167513.0624695,-471006986.97413766,936929664.2307426,National,Condition C,0.15,29.06975,8013874.85713852,-16202650.07350038,32230399.787777416,12355369.862570869
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2019,Production loss,Non-infectious,155307559.08553502,239445008.708313,-314004657.9827584,624619776.1538285,National,Condition D,0.1,29.06975,5342583.238092348,-10801766.715666918,21486933.191851616,8236913.241713912
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2020,Health cost,External,67961.74845652406,283032.3419282829,-486781.6417229105,622705.1386359587,National,Cause A,0.5,34.9271654040404,1945.8134569564065,-13937.049746000837,17828.67665991365,8103.501634161858
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2020,Health cost,External,33980.87422826203,141516.17096414146,-243390.82086145526,311352.56931797933,National,Cause B,0.25,34.9271654040404,972.9067284782033,-6968.524873000419,8914.338329956825,4051.750817080929
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2020,Health cost,External,20388.52453695722,84909.70257848488,-146034.49251687314,186811.54159078756,National,Cause C,0.15,34.9271654040404,583.7440370869219,-4181.114923800251,5348.602997974094,2431.0504902485577
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2020,Health cost,External,13592.349691304813,56606.46838565659,-97356.3283445821,124541.02772719173,National,Cause D,0.1,34.9271654040404,389.1626913912813,-2787.4099492001674,3565.7353319827303,1620.7003268323717
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2020,Health cost,Infectious,67961.74845652406,283032.3419282829,-486781.6417229105,622705.1386359587,National,Pathogen A,0.5,34.9271654040404,1945.8134569564065,-13937.049746000837,17828.67665991365,8103.501634161858
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2020,Health cost,Infectious,33980.87422826203,141516.17096414146,-243390.82086145526,311352.56931797933,National,Pathogen B,0.25,34.9271654040404,972.9067284782033,-6968.524873000419,8914.338329956825,4051.750817080929
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2020,Health cost,Infectious,20388.52453695722,84909.70257848488,-146034.49251687314,186811.54159078756,National,Pathogen C,0.15,34.9271654040404,583.7440370869219,-4181.114923800251,5348.602997974094,2431.0504902485577
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2020,Health cost,Infectious,13592.349691304813,56606.46838565659,-97356.3283445821,124541.02772719173,National,Pathogen D,0.1,34.9271654040404,389.1626913912813,-2787.4099492001674,3565.7353319827303,1620.7003268323717
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2020,Health cost,Non-infectious,67961.74845652406,283032.3419282829,-486781.6417229105,622705.1386359587,National,Condition A,0.5,34.9271654040404,1945.8134569564065,-13937.049746000837,17828.67665991365,8103.501634161858
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2020,Health cost,Non-infectious,33980.87422826203,141516.17096414146,-243390.82086145526,311352.56931797933,National,Condition B,0.25,34.9271654040404,972.9067284782033,-6968.524873000419,8914.338329956825,4051.750817080929
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2020,Health cost,Non-infectious,20388.52453695722,84909.70257848488,-146034.49251687314,186811.54159078756,National,Condition C,0.15,34.9271654040404,583.7440370869219,-4181.114923800251,5348.602997974094,2431.0504902485577
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2020,Health cost,Non-infectious,13592.349691304813,56606.46838565659,-97356.3283445821,124541.02772719173,National,Condition D,0.1,34.9271654040404,389.1626913912813,-2787.4099492001674,3565.7353319827303,1620.7003268323717
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2020,Mortality,External,11825804349.6649,1770020971.915275,8356563244.71096,15295045454.61884,National,Cause A,0.5,34.9271654040404,338584715.1597616,239256840.57213148,437912589.74739176,50677487.03450517
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2020,Mortality,External,5912902174.83245,885010485.9576375,4178281622.35548,7647522727.30942,National,Cause B,0.25,34.9271654040404,169292357.5798808,119628420.28606574,218956294.87369588,25338743.517252587
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2020,Mortality,External,3547741304.89947,531006291.5745825,2506968973.413288,4588513636.385652,National,Cause C,0.15,34.9271654040404,101575414.54792848,71777052.17163944,131373776.92421752,15203246.110351551
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2020,Mortality,External,2365160869.93298,354004194.3830551,1671312648.942192,3059009090.923768,National,Cause D,0.1,34.9271654040404,67716943.03195232,47851368.11442629,87582517.94947836,10135497.406901037
All Small Ruminants,Crop livestock mixed,Adult male,Adult,Male,2020,Mortality,Infectious,22307724550.4066,2245068950.507375,17907389407.412148,26708059693.401054,National,Pathogen A,0.5,34.9271654040404,638692670.6576087,512706633.9411731,764678707.3740443,64278590.16144676
