location_name,map_id,reporting_year,antibiotic_pathogen_combo,sum_isolates,overall_prev,prop_2_5,prop_97_5,woah_region,antimicrobial_class,pathogen
CHINA,CHN,2008,Aminoglycosides & E. coli,1379,0.4777757225,0.4576672586,0.4971119212,"Asia, Far East and Oceania",Aminoglycosides,E. coli
CHINA,CHN,2008,Aminopenicillins & E. coli,1379,0.8793380335000001,0.861805908,0.8974935547,"Asia, Far East and Oceania",Aminopenicillins,E. coli
CHINA,CHN,2008,Aminopenicillins with beta-lactamase inhibitors & E. coli,751,0.4433627926,0.4183000362,0.4699263479,"Asia, Far East and Oceania",Aminopenicillins with beta-lactamase inhibitors,E. coli
CHINA,CHN,2008,Fluoroquinolones & E. coli,1998,0.3145589936,0.2990716111,0.3327383803,"Asia, Far East and Oceania",Fluoroquinolones,E. coli
CHINA,CHN,2008,Fluoroquinolones & Non-typhoidal Salmonella,787,0.263769199,0.2290011643,0.3109217937,"Asia, Far East and Oceania",Fluoroquinolones,Non-typhoidal Salmonella
CHINA,CHN,2008,Fluoroquinolones & S. aureus,178,0.00835963279,0.00415571146,0.01421699757,"Asia, Far East and Oceania",Fluoroquinolones,S. aureus
CHINA,CHN,2008,Macrolides & S. aureus,178,0.06095158405,0.048905901610000004,0.07201461512,"Asia, Far East and Oceania",Macrolides,S. aureus
CHINA,CHN,2008,Third generation cephalosporins & E. coli,602,0.025883531569999996,0.0174998522,0.03421722441,"Asia, Far East and Oceania",Third generation cephalosporins,E. coli
CHINA,CHN,2009,Aminoglycosides & E. coli,676,0.5574627608,0.5197729725,0.5958255209,"Asia, Far East and Oceania",Aminoglycosides,E. coli
CHINA,CHN,2009,Aminopenicillins & E. coli,770,0.6049987560000001,0.5618386275,0.6488277543,"Asia, Far East and Oceania",Aminopenicillins,E. coli
CHINA,CHN,2009,Aminopenicillins with beta-lactamase inhibitors & E. coli,211,0.2965762387,0.20923397049999998,0.3840901538,"Asia, Far East and Oceania",Aminopenicillins with beta-lactamase inhibitors,E. coli
CHINA,CHN,2009,Fluoroquinolones & E. coli,4110,0.5306727093,0.5127703146,0.5514932618,"Asia, Far East and Oceania",Fluoroquinolones,E. coli
CHINA,CHN,2009,Fluoroquinolones & Non-typhoidal Salmonella,997,0.09970805136,0.08691853397999999,0.11986611870000001,"Asia, Far East and Oceania",Fluoroquinolones,Non-typhoidal Salmonella
CHINA,CHN,2009,Fluoroquinolones & S. aureus,671,0.6800545511999999,0.6519351559000001,0.7108792929000001,"Asia, Far East and Oceania",Fluoroquinolones,S. aureus
CHINA,CHN,2009,Macrolides & S. aureus,664,0.7682953636000001,0.7433786311999999,0.7948741032,"Asia, Far East and Oceania",Macrolides,S. aureus
CHINA,CHN,2009,Third generation cephalosporins & E. coli,354,0.1392610785,0.11377562749999999,0.17112275300000002,"Asia, Far East and Oceania",Third generation cephalosporins,E. coli
CHINA,CHN,2010,Aminoglycosides & E. coli,2074,0.2405283277,0.22336402119999998,0.2593682686,"Asia, Far East and Oceania",Aminoglycosides,E. coli
CHINA,CHN,2010,Aminopenicillins & E. coli,2008,0.6593004763,0.633181499,0.6849133594,"Asia, Far East and Oceania",Aminopenicillins,E. coli
CHINA,CHN,2010,Aminopenicillins with beta-lactamase inhibitors & E. coli,2003,0.6295813521,0.6118581572,0.6527776054000001,"Asia, Far East and Oceania",Aminopenicillins with beta-lactamase inhibitors,E. coli
CHINA,CHN,2010,Fluoroquinolones & E. coli,5112,0.4324077899,0.4186696679,0.44801586229999996,"Asia, Far East and Oceania",Fluoroquinolones,E. coli
CHINA,CHN,2010,Fluoroquinolones & Non-typhoidal Salmonella,227,0.14652419319999999,0.1165375002,0.21279541030000002,"Asia, Far East and Oceania",Fluoroquinolones,Non-typhoidal Salmonella
CHINA,CHN,2010,Fluoroquinolones & S. aureus,181,0.29513407189999996,0.25389913740000003,0.3380857812,"Asia, Far East and Oceania",Fluoroquinolones,S. aureus
CHINA,CHN,2010,Macrolides & S. aureus,181,0.4161920786,0.37887158820000005,0.45645425850000004,"Asia, Far East and Oceania",Macrolides,S. aureus
CHINA,CHN,2010,Third generation cephalosporins & E. coli,933,0.30605325780000003,0.2734086768,0.3416595989,"Asia, Far East and Oceania",Third generation cephalosporins,E. coli
CHINA,CHN,2011,Aminoglycosides & E. coli,1233,0.5324676778,0.5050092002000001,0.5574178441000001,"Asia, Far East and Oceania",Aminoglycosides,E. coli
CHINA,CHN,2011,Aminopenicillins & E. coli,1057,0.7055091749,0.6795418087999999,0.7323970965,"Asia, Far East and Oceania",Aminopenicillins,E. coli
CHINA,CHN,2011,Aminopenicillins with beta-lactamase inhibitors & E. coli,477,0.3676077811,0.3142313337,0.42048716579999995,"Asia, Far East and Oceania",Aminopenicillins with beta-lactamase inhibitors,E. coli
CHINA,CHN,2011,Fluoroquinolones & E. coli,8925,0.3874308813,0.3788738572,0.39662077850000005,"Asia, Far East and Oceania",Fluoroquinolones,E. coli
CHINA,CHN,2011,Fluoroquinolones & Non-typhoidal Salmonella,2393,0.2065049436,0.1910162282,0.2251445498,"Asia, Far East and Oceania",Fluoroquinolones,Non-typhoidal Salmonella
CHINA,CHN,2011,Fluoroquinolones & S. aureus,720,0.5030918208,0.4617026938,0.5539277045,"Asia, Far East and Oceania",Fluoroquinolones,S. aureus
CHINA,CHN,2011,Macrolides & S. aureus,724,0.7773925239,0.7344027929000001,0.8180686391,"Asia, Far East and Oceania",Macrolides,S. aureus
CHINA,CHN,2011,Third generation cephalosporins & E. coli,777,0.303927201,0.2793441073,0.332484538,"Asia, Far East and Oceania",Third generation cephalosporins,E. coli
CHINA,CHN,2012,Aminoglycosides & E. coli,3984,0.3364265439,0.3257349399,0.3520325612,"Asia, Far East and Oceania",Aminoglycosides,E. coli
CHINA,CHN,2012,Aminopenicillins & E. coli,3925,0.674341598,0.6583111017000001,0.6908706125,"Asia, Far East and Oceania",Aminopenicillins,E. coli
CHINA,CHN,2012,Aminopenicillins with beta-lactamase inhibitors & E. coli,2166,0.369958765,0.35178854639999996,0.39278578430000005,"Asia, Far East and Oceania",Aminopenicillins with beta-lactamase inhibitors,E. coli
CHINA,CHN,2012,Fluoroquinolones & E. coli,8046,0.33734480660000005,0.3281322238,0.3480059614,"Asia, Far East and Oceania",Fluoroquinolones,E. coli
CHINA,CHN,2012,Fluoroquinolones & Non-typhoidal Salmonella,1749,0.08325853134000001,0.07023070697,0.103813439,"Asia, Far East and Oceania",Fluoroquinolones,Non-typhoidal Salmonella
CHINA,CHN,2012,Fluoroquinolones & S. aureus,227,0.44145667930000004,0.3270850703,0.5321174178,"Asia, Far East and Oceania",Fluoroquinolones,S. aureus
CHINA,CHN,2012,Macrolides & S. aureus,174,0.7169109521,0.6074008583,0.7902737611,"Asia, Far East and Oceania",Macrolides,S. aureus
CHINA,CHN,2012,Third generation cephalosporins & E. coli,1810,0.2855133334,0.27274569369999996,0.3048813313,"Asia, Far East and Oceania",Third generation cephalosporins,E. coli
CHINA,CHN,2013,Aminoglycosides & E. coli,8398,0.4800694158,0.4698609691,0.4912263559,"Asia, Far East and Oceania",Aminoglycosides,E. coli
CHINA,CHN,2013,Aminopenicillins & E. coli,6849,0.6993924261,0.6875856700999999,0.7110333272,"Asia, Far East and Oceania",Aminopenicillins,E. coli
CHINA,CHN,2013,Aminopenicillins with beta-lactamase inhibitors & E. coli,7062,0.6167169242,0.6086577814999999,0.6279044268,"Asia, Far East and Oceania",Aminopenicillins with beta-lactamase inhibitors,E. coli
CHINA,CHN,2013,Fluoroquinolones & E. coli,10346,0.4501289517,0.44064268929999995,0.45959218,"Asia, Far East and Oceania",Fluoroquinolones,E. coli
CHINA,CHN,2013,Fluoroquinolones & Non-typhoidal Salmonella,2116,0.09791988616,0.0912160217,0.1057078837,"Asia, Far East and Oceania",Fluoroquinolones,Non-typhoidal Salmonella
CHINA,CHN,2013,Fluoroquinolones & S. aureus,673,0.6572273341,0.6063341461,0.708315616,"Asia, Far East and Oceania",Fluoroquinolones,S. aureus
CHINA,CHN,2013,Macrolides & S. aureus,625,0.8474040398,0.8087135326000001,0.8859215261,"Asia, Far East and Oceania",Macrolides,S. aureus
CHINA,CHN,2013,Third generation cephalosporins & E. coli,815,0.24674687550000002,0.22964609209999998,0.2677222795,"Asia, Far East and Oceania",Third generation cephalosporins,E. coli
CHINA,CHN,2014,Aminoglycosides & E. coli,6739,0.43831462109999997,0.4282474771,0.4507272815,"Asia, Far East and Oceania",Aminoglycosides,E. coli
CHINA,CHN,2014,Aminopenicillins & E. coli,6725,0.7407924264000001,0.7292495219,0.75250991,"Asia, Far East and Oceania",Aminopenicillins,E. coli
CHINA,CHN,2014,Aminopenicillins with beta-lactamase inhibitors & E. coli,4684,0.5024388063,0.48452489579999997,0.5227690077,"Asia, Far East and Oceania",Aminopenicillins with beta-lactamase inhibitors,E. coli
CHINA,CHN,2014,Fluoroquinolones & E. coli,26904,0.4733189255,0.4676787135,0.47958213790000004,"Asia, Far East and Oceania",Fluoroquinolones,E. coli
CHINA,CHN,2014,Fluoroquinolones & Non-typhoidal Salmonella,2252,0.2346355064,0.2170417511,0.2529601187,"Asia, Far East and Oceania",Fluoroquinolones,Non-typhoidal Salmonella
CHINA,CHN,2014,Fluoroquinolones & S. aureus,513,0.6810997795999999,0.6395902402,0.7269502104,"Asia, Far East and Oceania",Fluoroquinolones,S. aureus
CHINA,CHN,2014,Macrolides & S. aureus,450,0.6570414082,0.5902885916999999,0.7329864743000001,"Asia, Far East and Oceania",Macrolides,S. aureus
CHINA,CHN,2014,Third generation cephalosporins & E. coli,2619,0.3256981193,0.3042361421,0.3460296792,"Asia, Far East and Oceania",Third generation cephalosporins,E. coli
CHINA,CHN,2015,Aminoglycosides & E. coli,2942,0.5271481267,0.5106704024,0.546343452,"Asia, Far East and Oceania",Aminoglycosides,E. coli
CHINA,CHN,2015,Aminopenicillins & E. coli,2814,0.7274164173,0.7142851969,0.7408797061,"Asia, Far East and Oceania",Aminopenicillins,E. coli
CHINA,CHN,2015,Aminopenicillins with beta-lactamase inhibitors & E. coli,1252,0.4507279262,0.429779246,0.47005830590000003,"Asia, Far East and Oceania",Aminopenicillins with beta-lactamase inhibitors,E. coli
CHINA,CHN,2015,Fluoroquinolones & E. coli,8793,0.3990816814,0.3899271452,0.4091050424,"Asia, Far East and Oceania",Fluoroquinolones,E. coli
CHINA,CHN,2015,Fluoroquinolones & Non-typhoidal Salmonella,1386,0.22037174480000002,0.1990839134,0.2545223847,"Asia, Far East and Oceania",Fluoroquinolones,Non-typhoidal Salmonella
CHINA,CHN,2015,Fluoroquinolones & S. aureus,1191,0.309109394,0.2832722085,0.33493861789999996,"Asia, Far East and Oceania",Fluoroquinolones,S. aureus
CHINA,CHN,2015,Macrolides & S. aureus,1245,0.7774622014000001,0.7535161843,0.7976394607999999,"Asia, Far East and Oceania",Macrolides,S. aureus
CHINA,CHN,2015,Third generation cephalosporins & E. coli,1574,0.3416982012,0.32596108739999996,0.3567510181,"Asia, Far East and Oceania",Third generation cephalosporins,E. coli
CHINA,CHN,2016,Aminoglycosides & E. coli,5588,0.3350635506,0.3223020983,0.348725271,"Asia, Far East and Oceania",Aminoglycosides,E. coli
CHINA,CHN,2016,Aminopenicillins & E. coli,5469,0.752332923,0.7410463052,0.7631498908000001,"Asia, Far East and Oceania",Aminopenicillins,E. coli
CHINA,CHN,2016,Aminopenicillins with beta-lactamase inhibitors & E. coli,2504,0.7141561938,0.6965770851,0.7296685579,"Asia, Far East and Oceania",Aminopenicillins with beta-lactamase inhibitors,E. coli
CHINA,CHN,2016,Fluoroquinolones & E. coli,5517,0.4497448555,0.4358671776,0.4650091526,"Asia, Far East and Oceania",Fluoroquinolones,E. coli
CHINA,CHN,2016,Fluoroquinolones & Non-typhoidal Salmonella,2850,0.2550239873,0.2322619052,0.2851832331,"Asia, Far East and Oceania",Fluoroquinolones,Non-typhoidal Salmonella
CHINA,CHN,2016,Fluoroquinolones & S. aureus,496,0.34932924819999994,0.3033831192,0.39603157520000004,"Asia, Far East and Oceania",Fluoroquinolones,S. aureus
CHINA,CHN,2016,Macrolides & S. aureus,489,0.6737978259,0.6279475673,0.7232778873,"Asia, Far East and Oceania",Macrolides,S. aureus
CHINA,CHN,2016,Third generation cephalosporins & E. coli,4257,0.4074250585,0.3919793542,0.4221375492,"Asia, Far East and Oceania",Third generation cephalosporins,E. coli
CHINA,CHN,2017,Aminoglycosides & E. coli,762,0.17921930830000002,0.1612259038,0.1971737345,"Asia, Far East and Oceania",Aminoglycosides,E. coli
CHINA,CHN,2017,Aminopenicillins & E. coli,713,0.4736356827,0.4682576357,0.4788990836,"Asia, Far East and Oceania",Aminopenicillins,E. coli
CHINA,CHN,2017,Aminopenicillins with beta-lactamase inhibitors & E. coli,239,0.00617896336,0.00036360386000000003,0.01279743885,"Asia, Far East and Oceania",Aminopenicillins with beta-lactamase inhibitors,E. coli
CHINA,CHN,2017,Fluoroquinolones & E. coli,344,0.2049801228,0.1807098628,0.2292169934,"Asia, Far East and Oceania",Fluoroquinolones,E. coli
CHINA,CHN,2017,Fluoroquinolones & Non-typhoidal Salmonella,998,0.488922179,0.4650204435,0.5136294498,"Asia, Far East and Oceania",Fluoroquinolones,Non-typhoidal Salmonella
CHINA,CHN,2017,Fluoroquinolones & S. aureus,117,0.2843752249,0.202801491,0.3727484791,"Asia, Far East and Oceania",Fluoroquinolones,S. aureus
CHINA,CHN,2017,Macrolides & S. aureus,92,0.5340188674,0.4062958106,0.667363897,"Asia, Far East and Oceania",Macrolides,S. aureus
CHINA,CHN,2017,Third generation cephalosporins & E. coli,310,0.1089212972,0.08682446870999999,0.1320533547,"Asia, Far East and Oceania",Third generation cephalosporins,E. coli
CHINA,CHN,2018,Aminoglycosides & E. coli,838,0.520869648,0.4869142178,0.55925404,"Asia, Far East and Oceania",Aminoglycosides,E. coli
CHINA,CHN,2018,Aminopenicillins & E. coli,747,0.8055918964,0.777484896,0.8357317374000001,"Asia, Far East and Oceania",Aminopenicillins,E. coli
CHINA,CHN,2018,Fluoroquinolones & E. coli,963,0.4617685317,0.42172828500000004,0.5017562604,"Asia, Far East and Oceania",Fluoroquinolones,E. coli
CHINA,CHN,2018,Fluoroquinolones & Non-typhoidal Salmonella,1226,0.2679133832,0.2225036143,0.3287654318,"Asia, Far East and Oceania",Fluoroquinolones,Non-typhoidal Salmonella
CHINA,CHN,2018,Third generation cephalosporins & E. coli,446,0.4882997719,0.4510395683,0.5261418367999999,"Asia, Far East and Oceania",Third generation cephalosporins,E. coli
CHINA,CHN,2019,Aminoglycosides & E. coli,5,0.09730650967000001,0.0062677687400000005,0.2607725873,"Asia, Far East and Oceania",Aminoglycosides,E. coli
CHINA,CHN,2019,Fluoroquinolones & Non-typhoidal Salmonella,67,0.02189396468,0.00104471593,0.04516292829,"Asia, Far East and Oceania",Fluoroquinolones,Non-typhoidal Salmonella
COLOMBIA,COL,2008,Macrolides & S. aureus,289,0.00666194446,0.00033522562,0.013984630469999999,Americas,Macrolides,S. aureus
COLOMBIA,COL,2009,Aminoglycosides & E. coli,165,0.02391430018,0.01285057274,0.03467619587,Americas,Aminoglycosides,E. coli
COLOMBIA,COL,2009,Aminopenicillins & E. coli,165,0.1062857786,0.08733933775000001,0.1250749561,Americas,Aminopenicillins,E. coli
COLOMBIA,COL,2009,Aminopenicillins with beta-lactamase inhibitors & E. coli,165,0.02391430018,0.012998816619999999,0.034875938030000005,Americas,Aminopenicillins with beta-lactamase inhibitors,E. coli
COLOMBIA,COL,2009,Fluoroquinolones & E. coli,165,0.08502862286999999,0.06716453357,0.1032818737,Americas,Fluoroquinolones,E. coli
COLOMBIA,COL,2009,Fluoroquinolones & Non-typhoidal Salmonella,51,0.1089429231,0.07558138511,0.14367642619999998,Americas,Fluoroquinolones,Non-typhoidal Salmonella
COLOMBIA,COL,2009,Third generation cephalosporins & E. coli,165,0.01328572232,0.005123920789999999,0.02177026588,Americas,Third generation cephalosporins,E. coli
COLOMBIA,COL,2010,Fluoroquinolones & Non-typhoidal Salmonella,14,0.0,9.25e-07,3.489604e-05,Americas,Fluoroquinolones,Non-typhoidal Salmonella
COLOMBIA,COL,2013,Aminoglycosides & E. coli,7,0.0,1.921121e-05,0.00048148325,Americas,Aminoglycosides,E. coli
COLOMBIA,COL,2013,Aminopenicillins & E. coli,7,0.4729980566,0.2573767,0.6569807349,Americas,Aminopenicillins,E. coli
COLOMBIA,COL,2013,Aminopenicillins with beta-lactamase inhibitors & E. coli,7,0.4729980566,0.2602394568,0.6520603398999999,Americas,Aminopenicillins with beta-lactamase inhibitors,E. coli
COLOMBIA,COL,2013,Fluoroquinolones & E. coli,14,0.0,5.568053e-05,0.00043557075,Americas,Fluoroquinolones,E. coli
COLOMBIA,COL,2013,Fluoroquinolones & S. aureus,8,0.0,1.452642e-05,0.00045279088,Americas,Fluoroquinolones,S. aureus
COLOMBIA,COL,2013,Macrolides & S. aureus,8,0.0,1.472185e-05,0.00045302912,Americas,Macrolides,S. aureus
COLOMBIA,COL,2013,Third generation cephalosporins & E. coli,14,0.0,5.5082960000000005e-05,0.00044012905999999996,Americas,Third generation cephalosporins,E. coli
COLOMBIA,COL,2015,Aminoglycosides & E. coli,11,0.4463502787,0.2715550746,0.6209496505,Americas,Aminoglycosides,E. coli
COLOMBIA,COL,2015,Aminopenicillins & E. coli,11,0.5529413901,0.4109660709,0.6621390208,Americas,Aminopenicillins,E. coli
COLOMBIA,COL,2015,Fluoroquinolones & E. coli,22,0.05995750013,0.01910083507,0.1559097301,Americas,Fluoroquinolones,E. coli
COSTA RICA,CRI,2005,Aminoglycosides & E. coli,44,0.0,1.5969899999999998e-06,9.846034e-05,Americas,Aminoglycosides,E. coli
COSTA RICA,CRI,2005,Aminopenicillins & E. coli,44,0.10259869849999999,0.05888251748,0.14664863090000002,Americas,Aminopenicillins,E. coli
COSTA RICA,CRI,2005,Aminopenicillins with beta-lactamase inhibitors & E. coli,44,0.08549891543999999,0.04417976007,0.1272393957,Americas,Aminopenicillins with beta-lactamase inhibitors,E. coli
CROATIA,HRV,2016,Aminoglycosides & E. coli,254,0.02383966987,0.0098231705,0.0433416784,Europe,Aminoglycosides,E. coli
CROATIA,HRV,2016,Aminopenicillins & E. coli,254,0.39692291580000005,0.32976799040000004,0.4613873392,Europe,Aminopenicillins,E. coli
CROATIA,HRV,2016,Fluoroquinolones & E. coli,762,0.35923348060000004,0.33137694430000003,0.3867549615,Europe,Fluoroquinolones,E. coli
CROATIA,HRV,2016,Fluoroquinolones & E. faecalis,31,0.02806432215,0.00163440074,0.07853193176,Europe,Fluoroquinolones,E. faecalis
CROATIA,HRV,2016,Fluoroquinolones & E. faecium,194,0.06610861669,0.03957646375,0.09584688872,Europe,Fluoroquinolones,E. faecium
CROATIA,HRV,2016,Fluoroquinolones & Non-typhoidal Salmonella,304,0.3599137442,0.2910850188,0.44602629200000005,Europe,Fluoroquinolones,Non-typhoidal Salmonella
CROATIA,HRV,2016,Third generation cephalosporins & E. coli,762,0.013206739839999999,0.00462928931,0.021571247289999998,Europe,Third generation cephalosporins,E. coli
CROATIA,HRV,2017,Aminoglycosides & E. coli,171,0.012330336879999999,0.0033893949499999997,0.028349992350000002,Europe,Aminoglycosides,E. coli
CROATIA,HRV,2017,Aminopenicillins & E. coli,171,0.1557907535,0.1075459506,0.2019165595,Europe,Aminopenicillins,E. coli
CROATIA,HRV,2017,Fluoroquinolones & E. coli,342,0.08239900276,0.05571724069,0.1093170707,Europe,Fluoroquinolones,E. coli
CROATIA,HRV,2017,Fluoroquinolones & Non-typhoidal Salmonella,88,0.05806519742,0.02212202424,0.1049636323,Europe,Fluoroquinolones,Non-typhoidal Salmonella
CROATIA,HRV,2017,Third generation cephalosporins & E. coli,342,0.0,3.47699e-05,0.00011748616999999999,Europe,Third generation cephalosporins,E. coli
CROATIA,HRV,2018,Aminoglycosides & E. coli,85,0.01650842479,0.00313776192,0.030010573470000003,Europe,Aminoglycosides,E. coli
CROATIA,HRV,2018,Aminopenicillins & E. coli,85,0.1122572886,0.08472008287999999,0.139988475,Europe,Aminopenicillins,E. coli
CROATIA,HRV,2018,Fluoroquinolones & E. coli,170,0.23111794710000003,0.2134778099,0.2487246953,Europe,Fluoroquinolones,E. coli
CROATIA,HRV,2018,Fluoroquinolones & Non-typhoidal Salmonella,197,0.2307827507,0.21728791269999997,0.2448708512,Europe,Fluoroquinolones,Non-typhoidal Salmonella
CROATIA,HRV,2018,Third generation cephalosporins & E. coli,85,0.0033016849599999997,0.00024801017000000003,0.00948475721,Europe,Third generation cephalosporins,E. coli
CROATIA,HRV,2019,Aminoglycosides & E. coli,169,0.02159051164,0.0056320757,0.04246790431,Europe,Aminoglycosides,E. coli
CROATIA,HRV,2019,Aminopenicillins & E. coli,169,0.1807896788,0.131986249,0.2306538854,Europe,Aminopenicillins,E. coli
CROATIA,HRV,2019,Fluoroquinolones & Non-typhoidal Salmonella,206,0.2140375923,0.17325740669999998,0.2532115308,Europe,Fluoroquinolones,Non-typhoidal Salmonella
CROATIA,HRV,2020,Aminoglycosides & E. coli,85,0.02311179471,0.007332419650000001,0.03865227693,Europe,Aminoglycosides,E. coli
CROATIA,HRV,2020,Aminopenicillins & E. coli,85,0.14197245320000002,0.1135710838,0.1696185909,Europe,Aminopenicillins,E. coli
CROATIA,HRV,2020,Fluoroquinolones & Non-typhoidal Salmonella,171,0.1674012198,0.1490433763,0.1862944501,Europe,Fluoroquinolones,Non-typhoidal Salmonella
CUBA,CUB,2015,Fluoroquinolones & S. aureus,17,0.0800850832,0.042459821089999995,0.11608182989999999,Americas,Fluoroquinolones,S. aureus
CUBA,CUB,2015,Macrolides & S. aureus,17,0.0800850832,0.04246370828,0.11436280010000001,Americas,Macrolides,S. aureus
CYPRUS,CYP,2016,Aminoglycosides & E. coli,85,0.0355175397,0.01320721352,0.05816618174,Europe,Aminoglycosides,E. coli
CYPRUS,CYP,2016,Aminopenicillins & E. coli,85,0.2974593949,0.2662342244,0.3286136752,Europe,Aminopenicillins,E. coli
CYPRUS,CYP,2016,Fluoroquinolones & E. coli,85,0.3018990874,0.2714865506,0.33229967029999996,Europe,Fluoroquinolones,E. coli
CYPRUS,CYP,2016,Fluoroquinolones & Non-typhoidal Salmonella,50,0.2943516102,0.26504795340000004,0.32544041720000005,Europe,Fluoroquinolones,Non-typhoidal Salmonella
CYPRUS,CYP,2016,Third generation cephalosporins & E. coli,85,0.01775876985,0.0017535476399999999,0.03382914377,Europe,Third generation cephalosporins,E. coli
CYPRUS,CYP,2017,Aminoglycosides & E. coli,57,0.03482784615,0.00694292748,0.06276431288,Europe,Aminoglycosides,E. coli
CYPRUS,CYP,2017,Aminopenicillins & E. coli,57,0.25076049229999997,0.2027231731,0.2985716545,Europe,Aminopenicillins,E. coli
CYPRUS,CYP,2017,Fluoroquinolones & E. coli,57,0.08358683075000001,0.04417900612,0.1236958811,Europe,Fluoroquinolones,E. coli
CYPRUS,CYP,2017,Third generation cephalosporins & E. coli,57,0.0,2.19694e-06,0.00010104277,Europe,Third generation cephalosporins,E. coli
CYPRUS,CYP,2018,Aminoglycosides & E. coli,101,0.029890998749999998,0.011177124650000002,0.04867988757,Europe,Aminoglycosides,E. coli
CYPRUS,CYP,2018,Aminopenicillins & E. coli,101,0.2466007397,0.21364443179999998,0.2795885999,Europe,Aminopenicillins,E. coli
CYPRUS,CYP,2018,Fluoroquinolones & E. coli,202,0.3213282366,0.3009013359,0.3412303203,Europe,Fluoroquinolones,E. coli
CYPRUS,CYP,2018,Fluoroquinolones & Non-typhoidal Salmonella,45,0.2851269159,0.2515868263,0.3202332949,Europe,Fluoroquinolones,Non-typhoidal Salmonella
CYPRUS,CYP,2018,Third generation cephalosporins & E. coli,101,0.029890998749999998,0.010896075869999999,0.04850260221,Europe,Third generation cephalosporins,E. coli
CYPRUS,CYP,2019,Aminoglycosides & E. coli,34,0.01167757194,0.00108323854,0.03345615321,Europe,Aminoglycosides,E. coli
CYPRUS,CYP,2019,Aminopenicillins & E. coli,34,0.2919392986,0.2361761289,0.3475320142,Europe,Aminopenicillins,E. coli
CYPRUS,CYP,2020,Aminoglycosides & E. coli,99,0.026683000149999997,0.00844421861,0.044965016020000005,Europe,Aminoglycosides,E. coli
CYPRUS,CYP,2020,Aminopenicillins & E. coli,99,0.3087604303,0.2817687191,0.3360568351,Europe,Aminopenicillins,E. coli
CYPRUS,CYP,2020,Fluoroquinolones & Non-typhoidal Salmonella,47,0.160584621,0.10397001550000001,0.2132874012,Europe,Fluoroquinolones,Non-typhoidal Salmonella
CZECHIA,CZE,2016,Aminoglycosides & E. coli,227,0.00239660106,0.00014148956,0.005501835710000001,Europe,Aminoglycosides,E. coli
CZECHIA,CZE,2016,Aminopenicillins & E. coli,227,0.09586404231,0.07972144116,0.11223696779999999,Europe,Aminopenicillins,E. coli
CZECHIA,CZE,2016,Fluoroquinolones & E. coli,681,0.1809433799,0.1709434274,0.1912008339,Europe,Fluoroquinolones,E. coli
CZECHIA,CZE,2016,Fluoroquinolones & Non-typhoidal Salmonella,246,0.2142058703,0.1414320828,0.3564878484,Europe,Fluoroquinolones,Non-typhoidal Salmonella
CZECHIA,CZE,2016,Third generation cephalosporins & E. coli,681,0.00119830053,0.00058580649,0.0029466087,Europe,Third generation cephalosporins,E. coli
CZECHIA,CZE,2017,Aminoglycosides & E. coli,180,0.0014056792300000001,0.00010352097,0.0040018385099999994,Europe,Aminoglycosides,E. coli
CZECHIA,CZE,2017,Aminopenicillins & E. coli,180,0.09558618783,0.07844759580999999,0.112759756,Europe,Aminopenicillins,E. coli
CZECHIA,CZE,2017,Fluoroquinolones & E. coli,540,0.012651113089999999,0.00776843425,0.01777923395,Europe,Fluoroquinolones,E. coli
CZECHIA,CZE,2017,Fluoroquinolones & Non-typhoidal Salmonella,172,0.08770826353,0.0662831931,0.1216567118,Europe,Fluoroquinolones,Non-typhoidal Salmonella
CZECHIA,CZE,2017,Third generation cephalosporins & E. coli,540,0.00702839616,0.00302055217,0.01067316349,Europe,Third generation cephalosporins,E. coli
CZECHIA,CZE,2018,Aminoglycosides & E. coli,189,0.00575691471,0.00045741183999999997,0.011095308239999999,Europe,Aminoglycosides,E. coli
CZECHIA,CZE,2018,Aminopenicillins & E. coli,189,0.1108206082,0.09307259248,0.12904630020000002,Europe,Aminopenicillins,E. coli
CZECHIA,CZE,2018,Fluoroquinolones & E. coli,567,0.2000527862,0.1885860842,0.2113560053,Europe,Fluoroquinolones,E. coli
CZECHIA,CZE,2018,Fluoroquinolones & Non-typhoidal Salmonella,173,0.07746100304999999,0.056642826539999996,0.09807863865,Europe,Fluoroquinolones,Non-typhoidal Salmonella
CZECHIA,CZE,2018,Third generation cephalosporins & E. coli,378,0.0,4.23314e-06,3.3910149999999996e-05,Europe,Third generation cephalosporins,E. coli
CZECHIA,CZE,2019,Aminoglycosides & E. coli,313,0.0008083778299999999,5.9748880000000005e-05,0.00231586982,Europe,Aminoglycosides,E. coli
CZECHIA,CZE,2019,Aminopenicillins & E. coli,313,0.08002940551,0.06780284929,0.09223111441000001,Europe,Aminopenicillins,E. coli
CZECHIA,CZE,2019,Fluoroquinolones & Non-typhoidal Salmonella,157,0.12919935629999998,0.09643796206,0.1811309482,Europe,Fluoroquinolones,Non-typhoidal Salmonella
CZECHIA,CZE,2020,Aminoglycosides & E. coli,195,0.0027898894400000002,0.00021345832,0.006494873839999999,Europe,Aminoglycosides,E. coli
CZECHIA,CZE,2020,Aminopenicillins & E. coli,195,0.09904107499,0.0813947048,0.11660898469999999,Europe,Aminopenicillins,E. coli
CZECHIA,CZE,2020,Fluoroquinolones & Non-typhoidal Salmonella,153,0.09415876848,0.07155033039,0.11831876250000001,Europe,Fluoroquinolones,Non-typhoidal Salmonella
